sttn_idntfr,sttn_std_idntfr,sttn_ty,centr_cartrk_se,korean_nm,shrten_nm,la,lo,detect_headg_value,link_idntfr,link_la,link_lo,link_isesttn_sn,link_isesttn_dstnc,start_dcs_dstnc,arvl_dcs_dstnc,reform_no,sttn_svc_idntfr,sttn_svc_nm
674,355000852,0,0,원평2동행정복지센터앞,원평2동주민센터,128.3248932,36.13146971,117,3550074700,128.3249178,36.13150924,1,129.9,50,50,,10674,원평2동행정복지센터앞
675,355000488,0,0,원호푸르지오아파트건너,원호2리,128.3346433,36.15602465,62,3550022300,128.3346073,36.1560788,1,587.9,50,50,,10675,원호푸르지오아파트건너
676,355000777,0,0,원호푸르지오아파트앞,원호2리,128.334764,36.15634203,244,3550065000,128.3348013,36.15628733,2,958.8,50,50,,10676,원호푸르지오아파트앞
677,355000321,0,0,원호동(원호대우아파트앞방면),원호동,128.3306036,36.15065564,336,3550002700,128.330528,36.15062723,5,1667.4,50,50,,10677,원호동
678,355000629,0,0,원호동(구미중학교방면),원호동,128.3300315,36.15110518,150,3550044900,128.3301029,36.15113028,2,325.5,50,50,,10678,원호동
679,355000336,0,0,월곡리(산양리방면),월곡리,128.3627695,36.23013713,127,3550003900,128.362757,36.2301242,2,414.2,50,50,,10679,월곡리
680,355000639,0,0,월곡리(월곡마을회관방면),월곡리,128.362939,36.23012675,314,3550046400,128.3629505,36.23013915,3,1458.7,50,50,,10680,월곡리
681,355000337,0,0,월곡마을회관건너,월곡마을회관,128.3594564,36.23056473,90,3550003900,128.3594551,36.230549,1,109.2,50,50,,10681,월곡마을회관
682,355000640,0,0,월곡마을회관앞,월곡마을회관,128.3596066,36.23063355,275,3550046400,128.3596008,36.23064963,4,1771.3,50,50,,10682,월곡마을회관
683,355000666,0,0,월림1리,월림1리,128.3110693,36.30846895,275,3550049300,128.3111095,36.30846895,5,3447.3,50,50,1409,10683,월림1리
684,355000363,0,0,월림1리입구(월림2리임호방면),월림1리입구,128.3176179,36.31426676,120,3550006900,128.3176601,36.31425417,1,6.5,50,50,,10684,월림1리입구
685,355000670,0,0,월림1리입구(용정리방면),월림1리입구,128.3176801,36.31435779,309,3550049600,128.3176952,36.31437113,3,1539.9,50,50,1378,10685,월림1리입구
686,355000364,0,0,월림2리 임호(도개문화마을방면),월림2리 임호,128.323882,36.30925092,100,3550006900,128.3238755,36.30923369,3,848.1,50,50,1378,10686,월림2리 임호
687,355000671,0,0,월림2리 임호(월림1리입구방면),월림2리 임호,128.3242408,36.30923841,286,3550049600,128.3242473,36.30925572,1,666.1,50,50,,10687,월림2리 임호
688,355000358,0,0,월림2리 한실(월림2리 임호방면),월림2리 한실,128.3332745,36.30897071,232,3550006600,128.3332547,36.30899179,3,1753.5,50,50,1378,10688,월림2리 한실
689,355000766,0,0,월림2리 한실(신곡방면),월림2리 한실,128.3332766,36.30890429,45,3550063000,128.3332972,36.30888229,1,631.8,50,50,,10689,월림2리 한실
690,355000400,0,0,의우총입구건너,의우총입구,128.4633719,36.16299255,110,3550011000,128.4633678,36.16297256,2,321.2,50,50,,10690,의우총입구
691,355000703,0,0,의우총입구,의우총입구,128.4633856,36.16305964,286,3550053700,128.4633895,36.16307927,1,296.7,50,50,,10691,의우총입구
692,355000473,0,0,이마트(광평동노인회관방면),이마트,128.3663064,36.10981412,178,3550020600,128.3663443,36.10981433,1,118.3,50,50,,10692,이마트
693,355000754,0,0,이마트정문,이마트정문,128.3641636,36.10939493,7,3550061800,128.3640229,36.10941518,3,827.7,50,50,,10693,이마트정문
694,355000763,0,0,이문네거리,이문네거리,128.2960527,36.24051039,197,3550085400,128.2960746,36.24050673,2,324.2,50,50,,10694,이문네거리
695,355000414,0,0,이주단지(4공단입구방면),이주단지,128.421135,36.13653703,273,3550012400,128.4211252,36.13637729,2,698.8,50,50,1039,10695,이주단지
696,355000712,0,0,이주단지(양포동행정복지센터방면),이주단지,128.4224388,36.13615706,96,3550055000,128.4224388,36.13626955,1,338.9,50,50,1265,10696,이주단지
697,355000802,0,0,이편한세상아파트앞,이편한세상,128.3180923,36.13029971,81,3550067300,128.3180922,36.13030257,2,439,50,50,1349,10697,이편한세상
698,355000516,0,0,이편한세상아파트건너,이편한세상아파트,128.3188207,36.13057083,256,3550025200,128.3188211,36.13056952,2,289.1,50,50,1349,10698,이편한세상아파트
699,355000517,0,0,한국방송통신대학건너,이편한세상차고지,128.3137475,36.12946587,255,3550025200,128.313748,36.12946456,3,762,50,50,1349,10699,이편한세상차고지
700,355000803,0,0,한국방송통신대학앞,이편한세상차고지,128.3135175,36.1292993,77,3550067300,128.3135187,36.12930532,1,12.7,50,50,1349,10700,이편한세상차고지앞
701,355000434,0,0,인동고등학교,인동고등학교,128.4315202,36.09054839,109,3550014900,128.431542,36.09060286,1,27.2,50,50,1374,10701,인동고등학교
702,355000438,0,0,인동고등학교입구,인동고등학교입구,128.433376,36.0941413,109,3550015100,128.4334197,36.09423861,1,56.7,50,50,,10702,인동고등학교입구
703,355000902,0,0,인동고등학교입구건너,인동고등학교입구,128.4333551,36.09448314,293,3550083700,128.4333114,36.09438578,3,884.7,50,50,,10703,인동고등학교입구
704,355000728,0,0,인동사거리,인동사거리,128.4189842,36.10696454,323,3550056500,128.4188817,36.10690265,1,122.4,50,50,,10704,인동사거리
705,355000441,0,0,인동시립도서관,인동시립도서관,128.4242226,36.09846658,232,3550015600,128.4242538,36.09844092,1,167.3,50,50,,10705,인동시립도서관
706,355000444,0,0,인동시립도서관입구,인동시립도서관입,128.4251262,36.09969915,142,3550016300,128.4252329,36.09976681,1,388.1,50,50,,10706,인동시립도서관입구
707,355000735,0,0,인동육교,인동육교,128.4215008,36.10418885,325,3550058700,128.4213977,36.10412767,1,206.4,50,50,,10707,인동육교
708,355000443,0,0,인동정류장(인동사거리방면),인동정류장,128.4222485,36.10810857,224,3550016100,128.4222598,36.10809876,1,62.1,50,50,,10708,인동정류장
709,355000767,0,0,인동정류장(인동중학교방면),인동정류장,128.4225408,36.10810664,46,3550063200,128.4225077,36.10814637,1,355.2,50,50,,10709,인동정류장
710,355000433,0,0,인동중학교건너,인동중학교,128.4254708,36.10877685,179,3550014600,128.4255152,36.10877693,2,278.9,50,50,,10710,인동중학교
711,355000730,0,0,인동중학교앞,인동중학교,128.4256927,36.10884636,359,3550057100,128.4256483,36.10884628,1,39,50,50,,10711,인동중학교
712,355000729,0,0,인동중학교입구,인동중학교입구,128.425692,36.10796754,357,3550056900,128.4256486,36.10796743,2,717.4,50,50,,10712,인동중학교입구
713,355000432,0,0,인의초등학교입구,인의초등학교입구,128.4259608,36.09988159,230,3550014400,128.4259919,36.09985578,1,145,50,50,1128,10713,인의초등학교입구
714,355000520,0,0,일선교(일선교정류장방면),일선교,128.3389492,36.27281363,87,3550025900,128.3389512,36.27279562,1,833.4,50,50,1417,10714,일선교
715,355000808,0,0,일선교(생곡리방면),일선교,128.3391917,36.27289999,264,3550068100,128.3391902,36.27291795,2,968.6,50,50,,10715,일선교
716,355000521,0,0,일선교정류장건너,일선교정류장,128.3473558,36.2722249,149,3550025900,128.3473834,36.27223367,2,1649.1,50,50,,10716,일선교정류장
717,355000809,0,0,일선교정류장앞,일선교정류장,128.347786,36.27200547,328,3550068100,128.3477548,36.27199142,1,121.6,50,50,,10717,일선교정류장
718,355000329,0,0,축산물 유통센터,일선교통 차고지,128.3091472,36.13008518,510,3550067400,128.3091745,36.13013965,1,39.2,50,50,1366,10718,일선교통 차고지
719,355000334,0,0,일선리(칠창방면),일선리,128.349555,36.26939846,149,3550003400,128.3495494,36.26939616,1,201.3,50,50,1423,10719,일선리
720,355000643,0,0,일선리(일선교정류장방면),일선리,128.3496467,36.2694676,320,3550046800,128.3496503,36.26947004,4,4791.8,50,50,,10720,일선리
721,355000421,0,0,임봉정류장(영진하이텍방면),임봉정류장,128.4558672,36.14058382,291,3550012800,128.4558807,36.14059946,3,644,50,50,,10721,임봉정류장
722,355000718,0,0,임봉정류장(임봉초등학교방면),임봉정류장,128.4559213,36.14047314,120,3550055400,128.4559076,36.14045612,1,170.7,50,50,,10722,임봉정류장
723,355000422,0,0,임봉초등학교앞,임봉초등학교,128.4590694,36.13936532,273,3550012800,128.459072,36.13938775,2,322,50,50,,10723,임봉초등학교
724,355000719,0,0,임봉초등학교건너,임봉초등학교,128.4590804,36.13930113,94,3550055400,128.4590778,36.1392787,2,489.4,50,50,,10724,임봉초등학교
725,355000481,0,0,임은동(삼도뷰앤빌앞삼거리방면),임은동,128.3665683,36.08839316,247,3550091000,128.3665665,36.08839749,1,112,50,50,1064,10725,임오동
726,355000770,0,0,임은동(임오동행정복지센터건너방면),임은동,128.3666478,36.08824207,66,3550093200,128.3666317,36.08830635,2,332.4,50,50,1071,10726,임오동
727,355000482,0,0,임오동행정복지센터앞,임오동주민센터,128.3698798,36.08928535,252,3550103800,128.3698879,36.08924517,1,39,50,50,1072,10727,임오동행정복지센터앞
728,355000771,0,0,임오동행정복지센터건너,임오동주민센터,128.3693977,36.08892377,76,3550103600,128.3693977,36.08903626,1,51,50,50,1205,10728,임오동행정복지센터건너
729,355000485,0,0,임은동코오롱하늘채건너,임은동코오롱하늘,128.3665051,36.08691503,269,3550091100,128.3665132,36.08681861,1,170,50,50,1088,10729,임은동코오롱하늘채
730,355000773,0,0,임은동코오롱하늘채앞,임은동코오롱하늘,128.3654821,36.08665627,96,3550093400,128.3654816,36.08668892,1,193,50,50,1059,10730,임은동코오롱하늘채
731,355000419,0,0,임천리몽대,임천리등대,128.4660463,36.13817617,278,3550012700,128.4660528,36.13819573,4,1859.5,50,50,1404,10731,임천리등대
732,355000401,0,0,임천리입구(의우총입구방면),임천리입구,128.4600133,36.16352235,100,3550011000,128.4600111,36.1635021,1,13.4,50,50,,10732,임천리입구
733,355000423,0,0,임천리입구(임봉초등학교방면),임천리입구,128.4621311,36.13902837,279,3550012800,128.4621366,36.13904816,1,43.2,50,50,,10733,임천리입구
734,355000704,0,0,임천리입구(송산리츠빌아파트방면),임천리입구,128.4597096,36.16363605,292,3550053900,128.4597145,36.16365591,1,15.1,50,50,,10734,임천리입구
735,355000720,0,0,임천리입구(임천리몽대방면),임천리입구,128.4622248,36.13894063,101,3550055400,128.4622184,36.13892101,3,775.3,50,50,1372,10735,임천리입구
736,355000716,0,0,임천리몽대건너,임천부등대,128.4661232,36.13808926,105,3550055300,128.4661167,36.13806973,1,329.5,50,50,1404,10736,임천부등대
737,355000420,0,0,임천부처방(임천리몽대방면),임천부처방,128.4744463,36.13642109,278,3550012700,128.4744545,36.13644492,3,1078.6,50,50,1404,10737,임천부처방
738,355000717,0,0,임천부처방(하장리방면),임천부처방,128.4744586,36.13635746,106,3550055300,128.4744504,36.13633357,2,1104,50,50,1404,10738,임천부처방
739,355000572,0,0,구미성리학역사관,구미성리학역사관,128.3155601,36.1140771,214,3550036500,128.3155675,36.11407352,1,1057.2,50,50,,10739,구미성리학역사관
740,355000310,0,0,장천버스터미널 종점,장천버스터미널 ,128.4944128,36.12752838,510,3550000300,128.494422,36.12753351,1,30.1,50,50,,10740,장천버스터미널 종점
741,355000577,0,0,신평e편한세상아파트,신평e편한세상,128.3668432,36.12212555,290,3550037600,128.3668299,36.12209148,2,495.9,50,50,1279,10741,장한아파트앞
742,355000530,0,0,장흥리(송천4리입구건너방면),장흥리,128.2939104,36.14452075,295,3550027100,128.2939216,36.144539,3,1501.6,50,50,1321,10742,장흥리
743,355000911,0,0,장흥리(진주울입구방면),장흥리,128.2938745,36.14445985,135,3550045500,128.2938634,36.14444171,1,682.1,50,50,,10743,장흥리
744,355000697,0,0,적림구미마을,적림구미마을,128.4258176,36.16706139,269,3550053000,128.4258165,36.16707938,2,491.4,50,50,,10744,적림구미마을
745,355000398,0,0,적림리(산동버스정류장방면),적림리,128.4294341,36.16725613,66,3550010500,128.4294439,36.16724004,2,1313,50,50,,10745,적림리
746,355000698,0,0,적림리(적림구미마을방면),적림리,128.4295417,36.16737942,242,3550053000,128.4295312,36.16739558,1,150.7,50,50,,10746,적림리
747,355000370,0,0,전자공고,전자공고,128.4029338,36.11635363,180,3550008100,128.4030088,36.11635437,1,23.8,50,50,,10747,전자공고
748,355000867,0,0,제이텍,제이텍,128.3851945,36.09642042,181,3550101900,128.3853392,36.09650077,1,134,50,50,1372,10748,제이텍
749,355000536,0,0,주공5단지앞,주공5단지,128.3179938,36.14050337,341,3550028000,128.3179413,36.14048588,1,231.4,50,50,,10749,주공5단지
750,355000834,0,0,주공5단지건너,주공5단지,128.3176516,36.1406777,159,3550070200,128.3177065,36.14069398,3,584.1,50,50,,10750,주공5단지
751,355000389,0,0,SK실트론1공장,SK실트론1공장,128.4117341,36.11117266,270,3550105500,128.4117421,36.11105214,2,528.2,50,50,1285,10751,주식회사실트론
752,355000819,0,0,주아가라골,주아가라골,128.2677007,36.28698486,37,3550068600,128.2677235,36.28697159,1,2655.8,50,50,,10752,주아가라골
753,355000502,0,0,죽장2리(죽장리마을회관방면),죽장2리,128.2687728,36.24400515,114,3550113300,128.2687728,36.24410157,2,664.2,50,50,1412,10753,죽장2리
754,355000789,0,0,죽장2리(봉곡방면),죽장2리,128.2689656,36.24421406,303,3550113200,128.2689656,36.24417389,4,2110,50,50,1412,10754,죽장2리
755,355000506,0,0,중농소(하농소방면),중농소,128.2850083,36.29910962,54,3550024600,128.2850222,36.2990934,2,591.1,50,50,,10755,중농소
756,355000792,0,0,중농소(상농소방면),중농소,128.2847889,36.29906395,233,3550066900,128.2847757,36.29907827,9,6100.6,50,50,1406,10756,중농소
758,355000677,0,0,경북경제진흥원건너,경북경제진흥원,128.4027818,36.10542558,87,3550106000,128.4027818,36.10550593,1,48,50,50,1266,10758,경북경제진흥원
759,355000213,0,0,지산1동(지산수우입구방면),지산1동,128.345032,36.13299187,12,3550059900,128.344907,36.13301123,1,331.9,50,50,,10759,지산1동
760,355000237,0,0,지산1동(원평1동방면),지산1동,128.3443039,36.13342819,201,3550066800,128.3443347,36.13341528,1,100.5,50,50,,10760,지산1동
761,355000058,0,0,지산2동(지산새마을금고방면),지산2동,128.3480001,36.14610351,194,3550017700,128.3481356,36.14607001,1,24.2,50,50,,10761,지산2동
762,355000215,0,0,지산2동(문성새마을방면),지산2동,128.3483499,36.1459049,17,3550060100,128.3482246,36.1459359,4,989.9,50,50,,10762,지산2동
763,355000059,0,0,지산동행정복지센터앞,지산동주민센터,128.3459868,36.1386236,186,3550017700,128.3461104,36.13860828,4,874,50,50,,10763,지산동행정복지센터앞
764,355000216,0,0,지산동행정복지센터건너,지산동주민센터,128.3463777,36.1385959,11,3550060100,128.346246,36.13861222,1,156,50,50,,10764,지산동행정복지센터건너
765,355000060,0,0,지산새마을금고앞,지산새마을금고,128.3473449,36.14420103,195,3550017700,128.3474582,36.14417466,2,243.2,50,50,,10765,지산새마을금고
766,355000217,0,0,지산새마을금고건너,지산새마을금고,128.3479074,36.14465209,14,3550060100,128.3477766,36.14468254,3,845.1,50,50,,10766,지산새마을금고
767,355000057,0,0,지산수우입구(지산1동방면),지산수우입구,128.3453593,36.13595361,190,3550017600,128.3454748,36.1359348,1,150.2,50,50,,10767,지산수우입구
768,355000214,0,0,지산수우입구(지산동행정복지센터방면),지산수우입구,128.3457472,36.13600657,10,3550060000,128.3456331,36.13602516,1,228.5,50,50,,10768,지산수우입구
769,355000075,0,0,직물협업단지(태광산업방면),직물협업단지,128.3776931,36.10219624,271,3550020900,128.3776925,36.10214217,1,389.1,50,50,,10769,직물협업단지
770,355000227,0,0,직물협업단지(순천향병원방면),직물협업단지,128.3776317,36.10198048,90,3550062500,128.3776324,36.10203452,1,73.5,50,50,,10770,직물협업단지
771,355000027,0,0,진미동행정복지센터앞,진미동주민센터,128.4188821,36.10588136,263,3550008300,128.4188804,36.10588616,1,65.8,50,50,,10771,진미동행정복지센터앞
772,355000209,0,0,진미동행정복지센터건너,진미동주민센터,128.4193304,36.10587721,86,3550058600,128.4193318,36.10587282,1,800.7,50,50,,10772,진미동행정복지센터건너
773,355000094,0,0,진주울입구(장흥리방면),진주울입구,128.3016804,36.14131902,293,3550027100,128.3016868,36.14133339,2,679.1,50,50,1322,10773,진주울입구
774,355000912,0,0,진주울입구(봉곡동입구방면),진주울입구,128.3016484,36.14125359,125,3550045500,128.3016378,36.1412328,2,1505.5,50,50,,10774,진주울입구
775,355000049,0,0,인의푸르지오아파트,진평대우아파트,128.4328815,36.09652589,291,3550085800,128.4328759,36.09651317,1,85.8,50,50,,10775,인의푸르지오아파트
776,355000053,0,0,진평동(인동시립도서관입구방면),진평동,128.421213,36.10397376,141,3550016200,128.4213162,36.10403498,1,249.6,50,50,,10776,진평동
777,355000210,0,0,진평동(서한아파트방면),진평동,128.4233451,36.10215694,323,3550058800,128.4232427,36.10209505,1,361.5,50,50,,10777,진평동
