BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
12,정방향,0,2021-10-15 06:09:58,2021-10-15 06:10:06,금오시장 건너,128.339623,36.12527783
740,정방향,0,2021-10-15 06:09:59,2021-10-15 06:10:05,일선리(칠창방면),128.349555,36.26939846
74,정방향,0,2021-10-15 06:10:00,2021-10-15 06:10:07,선산전문장례식장앞,128.317339,36.26698721
55,정방향,0,2021-10-15 06:10:02,2021-10-15 06:10:09,신촌(용전방면),128.1695675,36.12437415
24,정방향,0,2021-10-15 06:10:05,2021-10-15 06:10:13,원평2동산업도로(도량교방면),128.3278393,36.13316801
885,정방향,0,2021-10-15 06:10:08,2021-10-15 06:10:18,금오시장 건너,128.339623,36.12527783
180,정방향,0,2021-10-15 06:10:10,2021-10-15 06:10:12,가톨릭근로자문화센타,128.3378493,36.12327282
380-1,정방향,0,2021-10-15 06:10:13,2021-10-15 06:10:23,형곡금호어울림앞,128.338457,36.11941619
12,정방향,0,2021-10-15 06:10:16,2021-10-15 06:10:46,송원고가밑(터미널네거리방면),128.3421501,36.12386997
171-4,정방향,0,2021-10-15 06:10:17,2021-10-15 06:10:39,봉한2리(봉한1리방면),128.3508164,36.18119253
553,역방향,0,2021-10-15 06:10:19,2021-10-15 06:10:25,초곡리(용전입구방면),128.1842217,36.13913893
162-1,정방향,1,2021-10-15 06:10:21,2021-10-15 06:10:23,구미역,128.3293215,36.12963461
181,정방향,0,2021-10-15 06:10:21,2021-10-15 06:10:30,형곡금호어울림앞,128.338457,36.11941619
340-4,순환,5,2021-10-15 06:10:23,2021-10-15 06:12:04,구미역,128.3293215,36.12963461
340,순환,0,2021-10-15 06:10:23,2021-10-15 06:10:33,형곡금호어울림앞,128.338457,36.11941619
162-1,정방향,1,2021-10-15 06:10:24,2021-10-15 06:10:48,구미역,128.3293215,36.12963461
885,정방향,0,2021-10-15 06:10:31,2021-10-15 06:10:56,송원고가밑(터미널네거리방면),128.3421501,36.12386997
185,정방향,0,2021-10-15 06:10:31,2021-10-15 06:11:25,구미역,128.3293215,36.12963461
74,정방향,0,2021-10-15 06:10:34,2021-10-15 06:10:40,생곡리고개(생곡삼거리방면),128.3207321,36.27110209
26-2,순환,1,2021-10-15 06:10:34,2021-10-15 06:10:44,농협,128.3331997,36.12802335
53,역방향,0,2021-10-15 06:10:37,2021-10-15 06:10:49,터미널네거리(송원고가밑방면),128.3482793,36.12230851
11,정방향,5,2021-10-15 06:10:37,2021-10-15 06:10:48,농협파머스마켓앞,128.3545034,36.12214043
380-1,정방향,0,2021-10-15 06:10:39,2021-10-15 06:10:44,형곡네거리,128.3387627,36.11679033
190-3,정방향,0,2021-10-15 06:10:40,2021-10-15 06:10:50,농협,128.3331997,36.12802335
740,정방향,0,2021-10-15 06:10:47,2021-10-15 06:10:52,칠창(낙산리방면),128.3492696,36.26294359
181,정방향,0,2021-10-15 06:10:47,2021-10-15 06:11:10,형곡네거리,128.3387627,36.11679033
24,정방향,0,2021-10-15 06:10:48,2021-10-15 06:11:04,도량교(구미남고방면),128.3323547,36.13463238
340,순환,0,2021-10-15 06:10:49,2021-10-15 06:11:14,형곡네거리,128.3387627,36.11679033
410-7,정방향,1,2021-10-15 06:10:49,2021-10-15 06:10:59,농협,128.3331997,36.12802335
26-2,순환,1,2021-10-15 06:10:57,2021-10-15 06:12:19,금오산사거리,128.3358796,36.12688792
190-3,정방향,0,2021-10-15 06:11:03,2021-10-15 06:11:16,금오산사거리,128.3358796,36.12688792
171-4,정방향,0,2021-10-15 06:11:03,2021-10-15 06:11:14,봉한1리(낙동강부대앞방면),128.3520036,36.17805156
360,정방향,0,2021-10-15 06:11:05,2021-10-15 06:11:17,농협,128.3331997,36.12802335
195,정방향,0,2021-10-15 06:11:07,2021-10-15 06:11:45,오성예식장앞,128.351442,36.12119339
74,정방향,0,2021-10-15 06:11:07,2021-10-15 06:11:17,생곡삼거리(생곡리방면),128.3237027,36.27516683
553,역방향,0,2021-10-15 06:11:12,2021-10-15 06:11:21,용전입구,128.1810689,36.13067798
92,정방향,0,2021-10-15 06:11:12,2021-10-15 06:11:18,효성티앤에스건너,128.4104658,36.12423358
162-1,정방향,1,2021-10-15 06:11:13,2021-10-15 06:11:51,농협,128.3331997,36.12802335
55,정방향,0,2021-10-15 06:11:15,2021-10-15 06:11:19,용전,128.1817609,36.1309744
53,역방향,3,2021-10-15 06:11:16,2021-10-15 06:11:27,송원고가밑(구미역방면),128.3439691,36.12341245
95-1,정방향,1,2021-10-15 06:11:16,2021-10-15 06:11:49,오성예식장앞,128.351442,36.12119339
410-7,정방향,1,2021-10-15 06:11:17,2021-10-15 06:11:26,금오산사거리,128.3358796,36.12688792
140-2,순환,0,2021-10-15 06:11:22,2021-10-15 06:11:36,송정동번개시장건너,128.3405662,36.1212612
180,정방향,0,2021-10-15 06:11:23,2021-10-15 06:11:55,송정동번개시장건너,128.3405662,36.1212612
12,정방향,0,2021-10-15 06:11:25,2021-10-15 06:11:55,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
172,역방향,0,2021-10-15 06:11:26,2021-10-15 06:11:37,구미남고앞,128.3324294,36.1374931
380-1,정방향,0,2021-10-15 06:11:27,2021-10-15 06:11:35,동우그린파크,128.3360182,36.11660504
53,역방향,0,2021-10-15 06:11:27,2021-10-15 06:11:37,,128.434978,36.15415266
181,정방향,0,2021-10-15 06:11:31,2021-10-15 06:11:40,동우그린파크,128.3360182,36.11660504
885,정방향,0,2021-10-15 06:11:34,2021-10-15 06:11:59,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
340,순환,0,2021-10-15 06:11:34,2021-10-15 06:11:42,동우그린파크,128.3360182,36.11660504
190-3,정방향,0,2021-10-15 06:11:34,2021-10-15 06:11:46,각산네거리,128.434978,36.15415266
360,정방향,0,2021-10-15 06:11:36,2021-10-15 06:11:53,금오산사거리,128.3358796,36.12688792
24,정방향,0,2021-10-15 06:11:37,2021-10-15 06:11:48,구미남고앞,128.3324294,36.1374931
92,정방향,0,2021-10-15 06:11:44,2021-10-15 06:11:50,엘지이노텍건너,128.4135597,36.12678134
74,정방향,0,2021-10-15 06:11:44,2021-10-15 06:11:50,생곡리(일선교방면),128.3282555,36.27297848
190-3,정방향,0,2021-10-15 06:11:46,2021-10-15 06:11:57,푸르지오캐슬B단지,128.3361004,36.12470868
53,역방향,3,2021-10-15 06:11:49,2021-10-15 06:11:57,금오시장 입구,128.340973,36.12474098
740,정방향,0,2021-10-15 06:11:52,2021-10-15 06:11:57,낙산리(구미보방면),128.3497648,36.25361028
172,역방향,0,2021-10-15 06:11:59,2021-10-15 06:12:08,도산초등학교,128.332365,36.14124625
171-4,정방향,0,2021-10-15 06:12:01,2021-10-15 06:12:11,낙동강부대앞,128.3541926,36.16965013
410-7,정방향,1,2021-10-15 06:12:02,2021-10-15 06:12:14,푸르지오캐슬B단지,128.3361004,36.12470868
53,역방향,0,2021-10-15 06:12:05,2021-10-15 06:12:16,원평동 행정복지 센터 앞,128.3388928,36.12581949
190-3,정방향,0,2021-10-15 06:12:05,2021-10-15 06:12:16,가톨릭근로자문화센타,128.3378493,36.12327282
140-2,순환,0,2021-10-15 06:12:06,2021-10-15 06:12:37,시청후문앞,128.3444543,36.12044819
185,정방향,0,2021-10-15 06:12:07,2021-10-15 06:12:18,농협,128.3331997,36.12802335
