노선번호,정류소순서,구간_이름
GMB885-111,20,수도가압장건너편 - 황상신화아파트건너
GMB885-111,21,황상신화아파트건너 - 황상동입구(인동중학교방면)
GMB885-111,22,황상동입구(인동중학교방면) - 인동중학교건너
GMB885-111,23,인동중학교건너 - 인동정류장(인동사거리방면)
GMB885-111,24,인동정류장(인동사거리방면) - 진평동(인동시립도서관입구방면)
GMB885-111,25,진평동(인동시립도서관입구방면) - 인동시립도서관입구
GMB885-111,26,인동시립도서관입구 - 진평중학교입구
GMB885-111,27,진평중학교입구 - 인동고등학교입구
GMB885-111,28,인동고등학교입구 - 구평부영아파트(5단지앞)
GMB885-111,29,구평부영아파트(5단지앞) - 구평1동(구평1동불바위방면)
GMB885-111,30,구평1동(구평1동불바위방면) - 구평1동불바위
GMB885-111,31,구평1동불바위 - 구평예다음아파트A
GMB885-111,32,구평예다음아파트A - 구평초등학교앞
GMB885-111,33,구평초등학교앞 - 구평2동
GMB885-111,34,구평2동 - 신동입구(신동새마을방면)
GMB885-111,35,신동입구(신동새마을방면) - 신동새마을(새월사각지방면)
GMB885-111,36,신동새마을(새월사각지방면) - 새월사각지(학하리입구방면)
GMB885-111,37,새월사각지(학하리입구방면) - 학하리입구
GMB885-111,38,학하리입구 - 학하2리
GMB885-111,39,학하2리 - 학상공단
GMB885-111,40,학상공단 - 학하3리입구
GMB885-111,41,학하3리입구 - 학상칠송정(학상토실방면)
GMB885-111,42,학상칠송정(학상토실방면) - 학상토실
GMB885-111,43,학상토실 - 송학리사거리
GMB885-111,44,송학리사거리 - 송학교
GMB885-111,45,송학교 - 심곡리건너
GMB885-111,46,심곡리건너 - 바지미마을입구
GMB885-111,47,바지미마을입구 - 상장1리
GMB885-111,48,상장1리 - 상장1리 서당골
GMB885-111,49,상장1리 서당골 - 오상중고등학교앞
GMB885-111,50,오상중고등학교앞 - 장천면행정복지센터
GMB885-111,51,장천면행정복지센터 - 장천버스터미널 종점
GMB885-111,52,장천버스터미널 종점 - 오상중고등학교건너
GMB885-111,53,오상중고등학교건너 - 상장1리 서당골
GMB885-111,54,상장1리 서당골 - 상장1리
GMB885-111,55,상장1리 - 바지미마을입구
GMB885-111,56,바지미마을입구 - 심곡리
GMB885-111,57,심곡리 - 송학교입구
GMB885-111,58,송학교입구 - 석우리
GMB885-111,59,석우리 - 석우2리
GMB885-111,60,석우2리 - 탑곡지 앞
GMB885-111,61,탑곡지 앞 - 석우1리
GMB885-111,62,석우1리 - 천평
GMB885-111,63,천평 - 가산초등학교
GMB885-111,64,가산초등학교 - 금화리건너
GMB885-111,65,금화리건너 - 다부1리(진목정)
GMB885-111,66,다부1리(진목정) - 다부동
GMB885-111,67,다부동 - 학명리(등골마을건너)
GMB885-111,68,학명리(등골마을건너) - 가산입구
GMB885-111,69,가산입구 - 동명초등학교건너
GMB885-111,70,동명초등학교건너 - 동명면우체국건너
GMB88510,1,구미역 - 농협
GMB88510,2,농협 - 금오산사거리
GMB88510,3,금오산사거리 - 원평동 행정복지센터 건너
GMB88510,4,원평동 행정복지센터 건너 - 금오시장 건너
GMB88510,5,금오시장 건너 - 송원고가밑(터미널네거리방면)
GMB88510,6,송원고가밑(터미널네거리방면) - 터미널네거리(오성예식장앞방면)
GMB88510,7,터미널네거리(오성예식장앞방면) - 구미종합터미널앞
GMB88510,8,구미종합터미널앞 - 농협파머스마켓앞
GMB88510,9,농협파머스마켓앞 - 구미IC네거리(구미경찰서방면)
GMB88510,10,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB88510,11,구미경찰서건너 - 롯데마트건너
GMB88510,12,롯데마트건너 - 코오롱
GMB88510,13,코오롱 - 공단본부건너
GMB88510,14,공단본부건너 - 구미세무서건너
GMB88510,15,구미세무서건너 - LS전선
GMB88510,16,LS전선 - 동락공원입구
GMB88510,17,동락공원입구 - LG디스플레이정문
GMB88510,18,LG디스플레이정문 - 삼성에스디에스
GMB88510,19,삼성에스디에스 - 수도가압장건너편
GMB88510,20,수도가압장건너편 - 황상신화아파트건너
GMB88510,21,황상신화아파트건너 - 황상동입구(인동중학교방면)
GMB88510,22,황상동입구(인동중학교방면) - 인동중학교건너
GMB88510,23,인동중학교건너 - 인동정류장(인동사거리방면)
GMB88510,24,인동정류장(인동사거리방면) - 진평동(인동시립도서관입구방면)
GMB88510,25,진평동(인동시립도서관입구방면) - 인동시립도서관입구
GMB88510,26,인동시립도서관입구 - 진평중학교입구
GMB88510,27,진평중학교입구 - 인동고등학교입구
GMB88510,28,인동고등학교입구 - 구평부영아파트(5단지앞)
GMB88510,29,구평부영아파트(5단지앞) - 구평1동(구평1동불바위방면)
GMB88510,30,구평1동(구평1동불바위방면) - 구평1동불바위
GMB88510,31,구평1동불바위 - 구평예다음아파트A
GMB88510,32,구평예다음아파트A - 구평초등학교앞
GMB88510,33,구평초등학교앞 - 구평2동
GMB88510,34,구평2동 - 신동입구(신동새마을방면)
GMB88510,35,신동입구(신동새마을방면) - 신동새마을(새월사각지방면)
GMB88510,36,신동새마을(새월사각지방면) - 새월사각지(학하리입구방면)
GMB88510,37,새월사각지(학하리입구방면) - 학하리입구
GMB88510,38,학하리입구 - 학하2리
GMB88510,39,학하2리 - 학상공단
GMB88510,40,학상공단 - 학하3리입구
GMB88510,41,학하3리입구 - 학상칠송정(학상토실방면)
GMB88510,42,학상칠송정(학상토실방면) - 학상토실
GMB88510,43,학상토실 - 송학리사거리
GMB88510,44,송학리사거리 - 석우리
GMB88510,45,석우리 - 석우2리
GMB88510,46,석우2리 - 탑곡지 앞
GMB88510,47,탑곡지 앞 - 석우1리
GMB88510,48,석우1리 - 천평
GMB88510,49,천평 - 가산초등학교
GMB88510,50,가산초등학교 - 금화리건너
GMB88510,51,금화리건너 - 다부1리(진목정)
GMB88510,52,다부1리(진목정) - 다부동
GMB88510,53,다부동 - 학명리입구
GMB88510,54,학명리입구 - 학명리(등골마을건너)
GMB88510,55,학명리(등골마을건너) - 학명리 건너2
GMB88510,56,학명리 건너2 - 동명주유소건너
GMB88510,57,동명주유소건너 - 가산입구
GMB88510,58,가산입구 - 삼산건너
GMB88510,59,삼산건너 - 금안4리
GMB88510,60,금안4리 - 동명초등학교건너
GMB88510,61,동명초등학교건너 - 동명면우체국건너
GMB88520,1,동명면우체국 - 동명초등학교입구
GMB88520,2,동명초등학교입구 - 삼산
GMB88520,3,삼산 - 가산입구건너
GMB88520,4,가산입구건너 - 동명주유소앞
GMB88520,5,동명주유소앞 - 학명동
GMB88520,6,학명동 - 학명리
GMB88520,7,학명리 - 학명리 학명공원
GMB88520,8,학명리 학명공원 - 학명리 석장조각
GMB88520,9,학명리 석장조각 - 다부리 전적기념관
GMB88520,10,다부리 전적기념관 - 금화리
GMB88520,11,금화리 - 천평(가산면사무소방면)
GMB88520,12,천평(가산면사무소방면) - 가산면사무소
GMB88520,13,가산면사무소 - 탑곡지 앞
GMB88520,14,탑곡지 앞 - 석우1리
GMB88520,15,석우1리 - 석우2리입구
GMB88520,16,석우2리입구 - 석우리건너
GMB88520,17,석우리건너 - 송학리(학상오미기방면)
GMB88520,18,송학리(학상오미기방면) - 학상 오미기
GMB88520,19,학상 오미기 - 학상칠송정(학하3리방면)
GMB88520,20,학상칠송정(학하3리방면) - 학하3리
GMB88520,21,학하3리 - 학하1리소복이
GMB88520,22,학하1리소복이 - 학하2리 돌짝골
GMB88520,23,학하2리 돌짝골 - 학하리
GMB88520,24,학하리 - 새월사각지(신동새마을방면)
GMB88520,25,새월사각지(신동새마을방면) - 신동새마을(신동입구방면)
GMB88520,26,신동새마을(신동입구방면) - 신동입구(구평새월못방면)
GMB88520,27,신동입구(구평새월못방면) - 구평새월못
GMB88520,28,구평새월못 - 구평초등학교건너
GMB88520,29,구평초등학교건너 - 구평예다음아파트2차
GMB88520,30,구평예다음아파트2차 - 구평 부영2단지
GMB88520,31,구평 부영2단지 - 구평부영아파트(1단지앞)
GMB88520,32,구평부영아파트(1단지앞) - 인동고등학교입구건너
GMB88520,33,인동고등학교입구건너 - 진평중학교입구건너
GMB88520,34,진평중학교입구건너 - 청구아파트입구
GMB88520,35,청구아파트입구 - 진평동(서한아파트방면)
GMB88520,36,진평동(서한아파트방면) - 서한아파트
GMB88520,37,서한아파트 - 인동중학교입구
GMB88520,38,인동중학교입구 - 인동정류장(인동사거리방면)
GMB88520,39,인동정류장(인동사거리방면) - 인동사거리
GMB88520,40,인동사거리 - 수도가압장(SK실트론건너방면)
GMB88520,41,수도가압장(SK실트론건너방면) - SK실트론1공장
GMB88520,42,"SK실트론1공장 - 엘지디스플레이2,3공장"
GMB88520,43,"엘지디스플레이2,3공장 - 구미전자공고입구"
GMB88520,44,구미전자공고입구 - 온페이스에스디씨
GMB88520,45,온페이스에스디씨 - 구미세무서앞
GMB88520,46,구미세무서앞 - 공단본부앞
GMB88520,47,공단본부앞 - LG유니참앞
GMB88520,48,LG유니참앞 - KEC정문
GMB88520,49,KEC정문 - 롯데마트앞
GMB88520,50,롯데마트앞 - 구미경찰서
GMB88520,51,구미경찰서 - 구미IC네거리(구미종합터미널건너방면)
GMB88520,52,구미IC네거리(구미종합터미널건너방면) - 구미종합터미널건너
GMB88520,53,구미종합터미널건너 - 터미널네거리(송원고가밑방면)
GMB88520,54,터미널네거리(송원고가밑방면) - 송원고가밑(구미역방면)
GMB88520,55,송원고가밑(구미역방면) - 금오시장 입구
GMB88520,56,금오시장 입구 - 원평동 행정복지 센터 앞
GMB88520,57,원평동 행정복지 센터 앞 - 대구은행앞
GMB88520,58,대구은행앞 - 구미역 전(국민은행)
GMB88520,59,구미역 전(국민은행) - 구미역(중앙시장)
GMB89010,1,구미역 - 농협
GMB89010,2,농협 - 금오산사거리
GMB89010,3,금오산사거리 - 원평동 행정복지센터 건너
GMB89010,4,원평동 행정복지센터 건너 - 금오시장 건너
GMB89010,5,금오시장 건너 - 송원고가밑(터미널네거리방면)
GMB89010,6,송원고가밑(터미널네거리방면) - 터미널네거리(오성예식장앞방면)
GMB89010,7,터미널네거리(오성예식장앞방면) - 오성예식장앞
GMB89010,8,오성예식장앞 - 구미IC네거리(구미경찰서방면)
GMB89010,9,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB89010,10,구미경찰서건너 - 롯데마트건너
GMB89010,11,롯데마트건너 - 코오롱
GMB89010,12,코오롱 - 공단본부건너
GMB89010,13,공단본부건너 - 구미세무서건너
GMB89010,14,구미세무서건너 - LS전선
GMB89010,15,LS전선 - 동락공원입구
GMB89010,16,동락공원입구 - LG디스플레이정문
GMB89010,17,LG디스플레이정문 - 삼성에스디에스
GMB89010,18,삼성에스디에스 - 수도가압장건너편
GMB89010,19,수도가압장건너편 - 삼성전자후문
GMB89010,20,삼성전자후문 - 인동정류장(인동중학교방면)
GMB89010,21,인동정류장(인동중학교방면) - 인동중학교앞
GMB89010,22,인동중학교앞 - 황상동입구(황상현대아파트방면)
GMB89010,23,황상동입구(황상현대아파트방면) - 황상현대아파트앞
GMB89010,24,황상현대아파트앞 - 황상신화아파트앞
GMB89010,25,황상신화아파트앞 - 하우저만
GMB89010,26,하우저만 - 효성티앤에스건너
GMB89010,27,효성티앤에스건너 - 엘지이노텍건너
GMB89010,28,엘지이노텍건너 - 성원아파트앞
GMB89010,29,성원아파트앞 - 구포전원타운앞
GMB89010,30,구포전원타운앞 - 구포동(4공단입구방면)
GMB89010,31,구포동(4공단입구방면) - 4공단입구(옥계방면)
GMB89010,32,4공단입구(옥계방면) - 옥계부영아파트건너
GMB89010,33,옥계부영아파트건너 - 양포파출소앞
GMB89010,34,양포파출소앞 - 옥계에덴타운(종점방면)
GMB89010,35,옥계에덴타운(종점방면) - 옥계대백타운종점
GMB89010,36,옥계대백타운종점 - 옥계대백타운 출발지
GMB89010,37,옥계대백타운 출발지 - 옥계에덴타운(입구방면)
GMB89010,38,옥계에덴타운(입구방면) - 인동농협양포지점 건너
GMB89010,39,인동농협양포지점 건너 - 옥계성당
GMB89010,40,옥계성당 - 호반베르디움후문
GMB89010,41,호반베르디움후문 - 물내음 공원입구건너
GMB89010,42,물내음 공원입구건너 - 골드클래스앞
GMB89010,43,골드클래스앞 - 쌍용예가더파크아파트건너
GMB89010,44,쌍용예가더파크아파트건너 - 우미린센트럴파크 후문
GMB89010,45,우미린센트럴파크 후문 - 중흥S클래스에듀포레앞
GMB89010,46,중흥S클래스에듀포레앞 - 인덕중학교건너
GMB89010,47,인덕중학교건너 - 인덕중흥S클래스건너
GMB89010,48,인덕중흥S클래스건너 - 인덕리(산동방면)
GMB89010,49,인덕리(산동방면) - 산동중학교입구
GMB89010,50,산동중학교입구 - 산동파출소앞
GMB89010,51,산동파출소앞 - 적림리(적림구미마을방면)
GMB89010,52,적림리(적림구미마을방면) - 적림구미마을
GMB89010,53,적림구미마을 - 괴곡3거리(괴곡1리방면)
GMB89010,54,괴곡3거리(괴곡1리방면) - 괴곡1리(괴곡2리방면)
GMB89010,55,괴곡1리(괴곡2리방면) - 괴곡2리(문양리방면)
GMB89010,56,괴곡2리(문양리방면) - 문량리(오상리방면)
GMB89010,57,문량리(오상리방면) - 오상리(오상리새마을금고앞방면)
GMB89010,58,오상리(오상리새마을금고앞방면) - 오상리새마을금고앞(해평정류장방면)
GMB89010,59,오상리새마을금고앞(해평정류장방면) - 해평버스정류장
GMB89020,1,해평버스정류장 - 오상리새마을금고앞(문량리방면)
GMB89020,2,오상리새마을금고앞(문량리방면) - 오상리(문량리방면)
GMB89020,3,오상리(문량리방면) - 문량리(괴곡2리방면)
GMB89020,4,문량리(괴곡2리방면) - 문량리(괴곡리방면)
GMB89020,5,문량리(괴곡리방면) - 괴곡2리(괴곡1리방면)
GMB89020,6,괴곡2리(괴곡1리방면) - 괴곡1리(괴곡3거리방면)
GMB89020,7,괴곡1리(괴곡3거리방면) - 괴곡3거리
GMB89020,8,괴곡3거리 - 괴곡3거리(산동방면))
GMB89020,9,괴곡3거리(산동방면)) - 적림구미마을건너
GMB89020,10,적림구미마을건너 - 적림리(산동버스정류장방면)
GMB89020,11,적림리(산동버스정류장방면) - 산동파출소건너
GMB89020,12,산동파출소건너 - 산동보건지소앞
GMB89020,13,산동보건지소앞 - 인덕리(확장단지방면)
GMB89020,14,인덕리(확장단지방면) - 인덕중흥S클래스앞
GMB89020,15,인덕중흥S클래스앞 - 중흥S클래스에코시티
